what,kind,bundleId,bundleVersion,description,time
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1287684079394
java.vm.specification.version,sysinfo,,,"1.0",1287684079394
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1287684079394
java.vm.version,sysinfo,,,"17.1-b03",1287684079394
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1287685596762
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1287685596871
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1287685646900
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287685648398
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287685814538
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287687860466
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287690089788
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287696486870
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1287696486904
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287696487782
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287696490578
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1287696493203
started,bundle,org.eclipse.wst.server.core,1.1.204.v20100908,"org.eclipse.wst.server.core",1287696493554
started,bundle,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui",1287696493601
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1287696493884
started,bundle,org.eclipse.wst.common.emf,1.2.1.v201008260500,"org.eclipse.wst.common.emf",1287696494024
started,bundle,org.eclipse.jem.util,2.1.2.v201008120100,"org.eclipse.jem.util",1287696494061
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.2.v201008242000,"org.eclipse.wst.common.emfworkbench.integration",1287696494073
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1287696494755
started,bundle,org.eclipse.wst.common.modulecore,1.2.3.v201008242000,"org.eclipse.wst.common.modulecore",1287696494764
started,bundle,org.eclipse.jst.j2ee.core,1.2.2.v201008120100,"org.eclipse.jst.j2ee.core",1287696494827
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1287696494897
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1287696495008
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1287696495047
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1287696495138
started,bundle,org.eclipse.jst.j2ee,1.1.402.v201009151730,"org.eclipse.jst.j2ee",1287696495263
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1287696495298
started,bundle,org.eclipse.jst.jee,1.0.301.v201007151900,"org.eclipse.jst.jee",1287696495472
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1287696495633
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1287696495929
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1287696508836
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1287696522523
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287696547661
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287696775889
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1287696780218
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1287696785183
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1287696902858
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287696914316
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287697727530
