what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1287258298322
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1287258298324
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1287258298326
started,bundle,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"org.eclipse.ui.workbench",1287258298328
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1287258298331
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1287258298333
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1287258298334
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.core",1287258298335
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1287258298336
os,sysinfo,,,"win32",1287258298343
arch,sysinfo,,,"x86",1287258298344
ws,sysinfo,,,"win32",1287258298344
locale,sysinfo,,,"en_GB",1287258298344
processors,sysinfo,,,"2",1287258298344
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1287258298344
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1287258298344
java.specification.name,sysinfo,,,"Java Platform API Specification",1287258298344
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1287258298344
java.specification.version,sysinfo,,,"1.6",1287258298344
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1287258298344
java.version,sysinfo,,,"1.6.0_18",1287258298344
java.vm.info,sysinfo,,,"mixed mode, sharing",1287258298344
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1287258298344
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1287258298344
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1287258298344
