what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1284518933959
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.DebugLast",1284518938889
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1284518949200
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284518949559
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1284518953771
opened,editor,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1284518954052
activated,editor,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1284518954130
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1284518961634
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Terminate",1284518961758
closed,editor,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1284518962026
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.DebugLast",1284518966893
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1284518969794
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepOver",1284518972259
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.VariableView",1284518980512
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1284518991775
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Terminate",1284518991853
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284518999032
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284519095312
activated,perspective,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.JavaPerspective",1284519100475
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1284519100522
opened,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ProjectsView",1284519105311
opened,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackagesView",1284519105420
opened,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.TypesView",1284519105498
opened,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.MembersView",1284519105608
activated,perspective,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.JavaBrowsingPerspective",1284519105717
