what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1285348973131
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1285348973132
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1285348973177
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.core",1285348973177
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1285348973178
os,sysinfo,,,"win32",1285348973204
arch,sysinfo,,,"x86",1285348973204
ws,sysinfo,,,"win32",1285348973204
locale,sysinfo,,,"en_GB",1285348973204
processors,sysinfo,,,"2",1285348973204
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1285348973204
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1285348973204
java.specification.name,sysinfo,,,"Java Platform API Specification",1285348973204
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1285348973204
java.specification.version,sysinfo,,,"1.6",1285348973204
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1285348973204
java.version,sysinfo,,,"1.6.0_18",1285348973204
java.vm.info,sysinfo,,,"mixed mode, sharing",1285348973204
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1285348973205
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1285348973205
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1285348973205
java.vm.specification.version,sysinfo,,,"1.0",1285348973205
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1285348973205
java.vm.version,sysinfo,,,"16.0-b13",1285348973205
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.core",1285348973221
