what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1285297809384
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1285297822269
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1285297827495
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285297827792
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1285297854452
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1285297854826
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1285297855575
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1285297890582
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1285297894528
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1285297919317
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1285297921392
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1285297921657
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1285297923186
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1285297963652
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1285297984983
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1285297987370
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1285298026869
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1285298055760
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1285298058053
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1285298096944
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1285298119081
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1285298133386
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1285298222930
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1285298304877
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1285298305267
