what,kind,bundleId,bundleVersion,description,time
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1284670740520
java.specification.name,sysinfo,,,"Java Platform API Specification",1284670740520
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1284670740520
java.specification.version,sysinfo,,,"1.6",1284670740520
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1284670740520
java.version,sysinfo,,,"1.6.0_18",1284670740520
java.vm.info,sysinfo,,,"mixed mode, sharing",1284670740520
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1284670740520
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1284670740520
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1284670740520
java.vm.specification.version,sysinfo,,,"1.0",1284670740520
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1284670740520
java.vm.version,sysinfo,,,"16.0-b13",1284670740520
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.jst.common.project.facet.core",1284670741003
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1284670744732
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1284670758366
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1284670758491
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1284670758600
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1284670759131
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1284670765059
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284670787663
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284670822637
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284670834805
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284670863096
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1284670877823
