what,kind,bundleId,bundleVersion,description,time
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1285304576794
java.specification.name,sysinfo,,,"Java Platform API Specification",1285304576794
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1285304576794
java.specification.version,sysinfo,,,"1.6",1285304576794
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1285304576794
java.version,sysinfo,,,"1.6.0_18",1285304576794
java.vm.info,sysinfo,,,"mixed mode, sharing",1285304576794
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1285304576794
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1285304576794
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1285304576794
java.vm.specification.version,sysinfo,,,"1.0",1285304576794
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1285304576794
java.vm.version,sysinfo,,,"16.0-b13",1285304576794
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.jst.common.project.facet.core",1285304576903
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1285304578229
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1285304634130
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285304637390
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285304637562
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285304639917
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285304639917
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285304641696
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285304641852
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285304643521
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285304643537
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285304648856
