what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1287258841988
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1287258845550
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1287258856111
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1287258864746
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1287258891076
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.DebugLast",1287259012949
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1287259012980
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1287259014393
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1287259015466
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1287259018105
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1287259018581
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.VariableView",1287259018754
opened,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1287259018962
activated,perspective,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugPerspective",1287259019040
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.BreakpointView",1287259019945
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1287259026954
opened,editor,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1287259027235
activated,editor,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1287259027298
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1287259033538
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1287259034449
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepOver",1287259035066
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepOver",1287259035789
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1287259036494
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1287259036965
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1287259037577
